date,tmax,tmin,tavg,city,year
2020-06-10,25.8,17.7,21.75,St. Louis,2020
2020-06-11,28.3,15.2,21.75,St. Louis,2020
2020-06-12,30.6,16.9,23.75,St. Louis,2020
2020-06-13,31.2,18.0,24.6,St. Louis,2020
2020-06-14,28.1,18.2,23.15,St. Louis,2020
2020-06-15,28.7,16.3,22.5,St. Louis,2020
2020-06-16,29.5,15.0,22.25,St. Louis,2020
2020-06-17,29.8,16.6,23.200000000000003,St. Louis,2020
2020-06-18,31.4,18.0,24.7,St. Louis,2020
2020-06-19,33.1,18.8,25.950000000000003,St. Louis,2020
2020-06-20,32.6,21.4,27.0,St. Louis,2020
2020-06-21,29.7,21.5,25.6,St. Louis,2020
2020-06-22,28.7,20.7,24.7,St. Louis,2020
2020-06-23,26.3,18.0,22.15,St. Louis,2020
2020-06-24,26.6,15.8,21.200000000000003,St. Louis,2020
2020-06-25,30.7,16.4,23.549999999999997,St. Louis,2020
2020-06-26,34.0,21.2,27.6,St. Louis,2020
2020-06-27,30.3,22.6,26.450000000000003,St. Louis,2020
2020-06-28,31.2,21.5,26.35,St. Louis,2020
2020-06-29,33.1,23.8,28.450000000000003,St. Louis,2020
2020-06-30,31.6,22.0,26.8,St. Louis,2020
2020-07-01,28.8,21.8,25.3,St. Louis,2020
2020-07-02,32.1,22.0,27.05,St. Louis,2020
2020-07-03,30.3,23.2,26.75,St. Louis,2020
2020-07-04,31.7,21.7,26.7,St. Louis,2020
2020-07-05,31.4,21.4,26.4,St. Louis,2020
2020-07-06,31.9,21.7,26.799999999999997,St. Louis,2020
2020-07-07,33.1,23.0,28.05,St. Louis,2020
2020-07-08,32.2,23.9,28.05,St. Louis,2020
2020-07-09,33.1,23.5,28.3,St. Louis,2020
2020-07-10,32.9,21.8,27.35,St. Louis,2020
2020-07-11,35.0,21.6,28.3,St. Louis,2020
2020-07-12,30.5,21.8,26.15,St. Louis,2020
2020-07-13,30.8,19.8,25.3,St. Louis,2020
2020-07-14,33.9,20.0,26.95,St. Louis,2020
2020-07-15,31.8,22.7,27.25,St. Louis,2020
2020-07-16,30.4,19.8,25.1,St. Louis,2020
2020-07-17,31.4,21.9,26.65,St. Louis,2020
2020-07-18,34.6,23.2,28.9,St. Louis,2020
2020-07-19,33.7,24.2,28.950000000000003,St. Louis,2020
2020-07-20,28.2,21.5,24.85,St. Louis,2020
2020-07-21,30.2,23.0,26.6,St. Louis,2020
2020-07-22,30.0,22.8,26.4,St. Louis,2020
2020-07-23,29.9,22.4,26.15,St. Louis,2020
2020-07-24,31.9,21.2,26.549999999999997,St. Louis,2020
2020-07-25,31.1,22.6,26.85,St. Louis,2020
2020-07-26,32.3,23.7,28.0,St. Louis,2020
2020-07-27,27.8,23.3,25.55,St. Louis,2020
2020-07-28,30.7,22.0,26.35,St. Louis,2020
2020-07-29,30.8,21.8,26.3,St. Louis,2020
2020-07-30,27.9,21.3,24.6,St. Louis,2020
2020-07-31,23.2,19.7,21.45,St. Louis,2020
2020-08-01,23.1,19.0,21.05,St. Louis,2020
2020-08-02,27.4,18.2,22.799999999999997,St. Louis,2020
2020-08-03,25.0,18.2,21.6,St. Louis,2020
2020-08-04,22.9,15.3,19.1,St. Louis,2020
2020-08-05,24.3,15.7,20.0,St. Louis,2020
2020-08-06,26.3,16.1,21.200000000000003,St. Louis,2020
2020-08-07,28.8,16.9,22.85,St. Louis,2020
2020-08-08,29.5,19.2,24.35,St. Louis,2020
2020-08-09,31.6,22.2,26.9,St. Louis,2020
2020-08-10,34.5,22.3,28.4,St. Louis,2020
2020-08-11,29.0,20.3,24.65,St. Louis,2020
2020-08-12,29.3,21.6,25.450000000000003,St. Louis,2020
2020-08-13,28.0,21.4,24.7,St. Louis,2020
2020-08-14,29.8,21.7,25.75,St. Louis,2020
2020-08-15,29.9,20.9,25.4,St. Louis,2020
2020-08-16,28.5,18.3,23.4,St. Louis,2020
2020-08-17,30.2,18.4,24.299999999999997,St. Louis,2020
2020-08-18,26.3,21.0,23.65,St. Louis,2020
2020-08-19,26.2,16.8,21.5,St. Louis,2020
2020-08-20,27.4,15.8,21.6,St. Louis,2020
2020-08-21,28.1,17.1,22.6,St. Louis,2020
2020-08-22,29.4,17.8,23.6,St. Louis,2020
2020-08-23,32.0,20.0,26.0,St. Louis,2020
2020-08-24,33.2,21.0,27.1,St. Louis,2020
2020-08-25,32.8,21.1,26.95,St. Louis,2020
2020-08-26,30.2,21.0,25.6,St. Louis,2020
2020-08-27,28.8,22.9,25.85,St. Louis,2020
2020-08-28,29.6,23.9,26.75,St. Louis,2020
2020-08-29,27.9,19.4,23.65,St. Louis,2020
2020-08-30,27.6,15.3,21.450000000000003,St. Louis,2020
2020-08-31,29.4,20.6,25.0,St. Louis,2020
2021-06-01,21.3,14.2,17.75,St. Louis,2021
2021-06-02,22.2,14.1,18.15,St. Louis,2021
2021-06-03,25.9,15.7,20.799999999999997,St. Louis,2021
2021-06-04,28.1,13.9,21.0,St. Louis,2021
2021-06-05,30.0,17.3,23.65,St. Louis,2021
2021-06-06,28.5,20.5,24.5,St. Louis,2021
2021-06-07,27.3,20.4,23.85,St. Louis,2021
2021-06-08,25.7,20.6,23.15,St. Louis,2021
2021-06-09,28.2,20.2,24.2,St. Louis,2021
2021-06-10,29.7,20.8,25.25,St. Louis,2021
2021-06-11,32.4,21.4,26.9,St. Louis,2021
2021-06-12,33.2,22.0,27.6,St. Louis,2021
2021-06-13,31.7,21.3,26.5,St. Louis,2021
2021-06-14,33.5,18.6,26.05,St. Louis,2021
2021-06-15,30.7,18.8,24.75,St. Louis,2021
2021-06-16,30.7,18.3,24.5,St. Louis,2021
2021-06-17,34.3,17.8,26.049999999999997,St. Louis,2021
2021-06-18,38.6,24.0,31.3,St. Louis,2021
2021-06-19,33.1,21.7,27.4,St. Louis,2021
2021-06-20,34.1,23.2,28.65,St. Louis,2021
2021-06-21,28.1,16.1,22.1,St. Louis,2021
2021-06-22,25.9,13.0,19.45,St. Louis,2021
2021-06-23,29.6,16.1,22.85,St. Louis,2021
2021-06-24,28.5,20.4,24.45,St. Louis,2021
2021-06-25,31.4,23.4,27.4,St. Louis,2021
2021-06-26,33.1,24.0,28.55,St. Louis,2021
2021-06-27,30.9,22.3,26.6,St. Louis,2021
2021-06-28,29.8,22.9,26.35,St. Louis,2021
2021-06-29,31.4,22.5,26.95,St. Louis,2021
2021-06-30,27.2,22.5,24.85,St. Louis,2021
2021-07-01,29.2,21.7,25.45,St. Louis,2021
2021-07-02,26.9,16.4,21.65,St. Louis,2021
2021-07-03,27.4,17.6,22.5,St. Louis,2021
2021-07-04,30.7,17.8,24.25,St. Louis,2021
2021-07-05,31.2,19.9,25.549999999999997,St. Louis,2021
2021-07-06,31.8,20.1,25.950000000000003,St. Louis,2021
2021-07-07,31.2,21.1,26.15,St. Louis,2021
2021-07-08,29.4,22.3,25.85,St. Louis,2021
2021-07-09,31.8,19.8,25.8,St. Louis,2021
2021-07-10,27.3,20.8,24.05,St. Louis,2021
2021-07-11,26.3,19.6,22.950000000000003,St. Louis,2021
2021-07-12,26.5,20.5,23.5,St. Louis,2021
2021-07-13,27.7,19.5,23.6,St. Louis,2021
2021-07-14,31.2,19.4,25.299999999999997,St. Louis,2021
2021-07-15,31.5,22.2,26.85,St. Louis,2021
2021-07-16,27.0,21.6,24.3,St. Louis,2021
2021-07-17,28.6,20.7,24.65,St. Louis,2021
2021-07-18,28.6,19.8,24.200000000000003,St. Louis,2021
2021-07-19,29.5,19.4,24.45,St. Louis,2021
2021-07-20,29.7,19.7,24.7,St. Louis,2021
2021-07-21,30.6,19.3,24.950000000000003,St. Louis,2021
2021-07-22,30.6,21.9,26.25,St. Louis,2021
2021-07-23,31.5,21.4,26.45,St. Louis,2021
2021-07-24,33.2,23.1,28.150000000000002,St. Louis,2021
2021-07-25,31.9,24.1,28.0,St. Louis,2021
2021-07-26,32.7,21.3,27.0,St. Louis,2021
2021-07-27,33.1,21.0,27.05,St. Louis,2021
2021-07-28,33.9,21.1,27.5,St. Louis,2021
2021-07-29,37.2,24.4,30.8,St. Louis,2021
2021-07-30,31.3,23.4,27.35,St. Louis,2021
2021-07-31,28.1,20.8,24.450000000000003,St. Louis,2021
2021-08-01,28.3,17.6,22.950000000000003,St. Louis,2021
2021-08-02,26.2,18.7,22.45,St. Louis,2021
2021-08-03,26.9,16.3,21.6,St. Louis,2021
2021-08-04,28.1,16.4,22.25,St. Louis,2021
2021-08-05,29.8,16.5,23.15,St. Louis,2021
2021-08-06,30.5,21.4,25.95,St. Louis,2021
2021-08-07,32.6,21.4,27.0,St. Louis,2021
2021-08-08,33.3,23.1,28.2,St. Louis,2021
2021-08-09,32.8,22.9,27.849999999999998,St. Louis,2021
2021-08-10,33.2,23.3,28.25,St. Louis,2021
2021-08-11,36.3,26.0,31.15,St. Louis,2021
2021-08-12,36.3,24.2,30.25,St. Louis,2021
2021-08-13,31.1,22.1,26.6,St. Louis,2021
2021-08-14,29.1,20.4,24.75,St. Louis,2021
2021-08-15,28.1,18.3,23.200000000000003,St. Louis,2021
2021-08-16,27.5,19.3,23.4,St. Louis,2021
2021-08-17,29.4,20.0,24.7,St. Louis,2021
2021-08-18,31.7,22.0,26.85,St. Louis,2021
2021-08-19,30.5,20.1,25.3,St. Louis,2021
2021-08-20,31.0,22.3,26.65,St. Louis,2021
2021-08-21,29.2,23.6,26.4,St. Louis,2021
2021-08-22,31.5,21.0,26.25,St. Louis,2021
2021-08-23,33.1,22.3,27.700000000000003,St. Louis,2021
2021-08-24,33.2,24.3,28.75,St. Louis,2021
2021-08-25,36.3,25.6,30.95,St. Louis,2021
2021-08-26,32.3,25.2,28.75,St. Louis,2021
2021-08-27,33.2,23.3,28.25,St. Louis,2021
2021-08-28,33.7,23.6,28.650000000000002,St. Louis,2021
2021-08-29,31.8,23.7,27.75,St. Louis,2021
2021-08-30,27.1,22.6,24.85,St. Louis,2021
2021-08-31,28.7,21.7,25.2,St. Louis,2021
2022-06-01,26.9,19.2,23.049999999999997,St. Louis,2022
2022-06-02,24.5,14.6,19.55,St. Louis,2022
2022-06-03,26.7,11.9,19.3,St. Louis,2022
2022-06-04,28.0,13.3,20.65,St. Louis,2022
2022-06-05,30.6,18.4,24.5,St. Louis,2022
2022-06-06,24.1,18.2,21.15,St. Louis,2022
2022-06-07,28.1,17.5,22.8,St. Louis,2022
2022-06-08,28.2,18.7,23.45,St. Louis,2022
2022-06-09,27.3,15.0,21.15,St. Louis,2022
2022-06-10,27.2,17.9,22.549999999999997,St. Louis,2022
2022-06-11,29.7,17.0,23.35,St. Louis,2022
2022-06-12,32.2,22.6,27.400000000000002,St. Louis,2022
2022-06-13,36.1,22.3,29.200000000000003,St. Louis,2022
2022-06-14,37.4,25.3,31.35,St. Louis,2022
2022-06-15,37.1,24.3,30.700000000000003,St. Louis,2022
2022-06-16,35.3,23.5,29.4,St. Louis,2022
2022-06-17,32.0,23.0,27.5,St. Louis,2022
2022-06-18,30.5,18.7,24.6,St. Louis,2022
2022-06-19,30.9,15.1,23.0,St. Louis,2022
2022-06-20,34.6,16.0,25.3,St. Louis,2022
2022-06-21,36.7,19.9,28.3,St. Louis,2022
2022-06-22,33.4,23.6,28.5,St. Louis,2022
2022-06-23,32.5,19.7,26.1,St. Louis,2022
2022-06-24,32.1,21.2,26.65,St. Louis,2022
2022-06-25,35.6,21.0,28.3,St. Louis,2022
2022-06-26,27.6,20.2,23.9,St. Louis,2022
2022-06-27,26.8,16.6,21.700000000000003,St. Louis,2022
2022-06-28,28.5,18.7,23.6,St. Louis,2022
2022-06-29,31.7,16.5,24.1,St. Louis,2022
2022-06-30,34.3,17.4,25.849999999999998,St. Louis,2022
2022-07-01,34.5,22.8,28.65,St. Louis,2022
2022-07-02,26.4,21.6,24.0,St. Louis,2022
2022-07-03,31.0,20.8,25.9,St. Louis,2022
2022-07-04,33.8,22.5,28.15,St. Louis,2022
2022-07-05,36.9,24.8,30.85,St. Louis,2022
2022-07-06,31.2,25.0,28.1,St. Louis,2022
2022-07-07,33.2,23.9,28.55,St. Louis,2022
2022-07-08,32.3,23.9,28.099999999999998,St. Louis,2022
2022-07-09,28.4,22.5,25.45,St. Louis,2022
2022-07-10,30.0,19.2,24.6,St. Louis,2022
2022-07-11,36.7,20.6,28.650000000000002,St. Louis,2022
2022-07-12,30.2,21.4,25.799999999999997,St. Louis,2022
2022-07-13,31.6,18.9,25.25,St. Louis,2022
2022-07-14,33.8,19.2,26.5,St. Louis,2022
2022-07-15,34.3,20.7,27.5,St. Louis,2022
2022-07-16,37.2,24.0,30.6,St. Louis,2022
2022-07-17,26.0,21.1,23.55,St. Louis,2022
2022-07-18,29.9,20.3,25.1,St. Louis,2022
2022-07-19,33.0,21.1,27.05,St. Louis,2022
2022-07-20,35.8,23.9,29.849999999999998,St. Louis,2022
2022-07-21,34.3,20.4,27.349999999999998,St. Louis,2022
2022-07-22,36.0,21.5,28.75,St. Louis,2022
2022-07-23,37.2,24.6,30.900000000000002,St. Louis,2022
2022-07-24,36.4,25.5,30.95,St. Louis,2022
2022-07-25,26.1,19.0,22.55,St. Louis,2022
2022-07-26,30.2,18.7,24.45,St. Louis,2022
2022-07-27,28.8,22.8,25.8,St. Louis,2022
2022-07-28,29.5,21.3,25.4,St. Louis,2022
2022-07-29,27.4,18.4,22.9,St. Louis,2022
2022-07-30,28.0,18.6,23.3,St. Louis,2022
2022-07-31,29.6,20.3,24.950000000000003,St. Louis,2022
2022-08-01,35.0,23.2,29.1,St. Louis,2022
2022-08-02,31.6,23.3,27.450000000000003,St. Louis,2022
2022-08-03,33.5,24.6,29.05,St. Louis,2022
2022-08-04,30.3,23.3,26.8,St. Louis,2022
2022-08-05,31.8,21.8,26.8,St. Louis,2022
2022-08-06,33.1,23.8,28.450000000000003,St. Louis,2022
2022-08-07,33.7,23.9,28.8,St. Louis,2022
2022-08-08,33.3,24.4,28.849999999999998,St. Louis,2022
2022-08-09,26.7,20.4,23.549999999999997,St. Louis,2022
2022-08-10,27.7,18.3,23.0,St. Louis,2022
2022-08-11,29.4,17.1,23.25,St. Louis,2022
2022-08-12,27.8,18.7,23.25,St. Louis,2022
2022-08-13,30.3,16.5,23.4,St. Louis,2022
2022-08-14,29.9,21.1,25.5,St. Louis,2022
2022-08-15,27.1,18.8,22.950000000000003,St. Louis,2022
2022-08-16,26.0,20.2,23.1,St. Louis,2022
2022-08-17,28.3,17.8,23.05,St. Louis,2022
2022-08-18,27.8,17.4,22.6,St. Louis,2022
2022-08-19,29.4,16.9,23.15,St. Louis,2022
2022-08-20,29.9,20.0,24.95,St. Louis,2022
2022-08-21,27.3,19.1,23.200000000000003,St. Louis,2022
2022-08-22,28.1,18.3,23.200000000000003,St. Louis,2022
2022-08-23,28.0,19.4,23.7,St. Louis,2022
2022-08-24,28.9,17.6,23.25,St. Louis,2022
2022-08-25,31.6,18.8,25.200000000000003,St. Louis,2022
2022-08-26,29.9,20.0,24.95,St. Louis,2022
2022-08-27,31.5,19.7,25.6,St. Louis,2022
2022-08-28,33.3,22.1,27.7,St. Louis,2022
2022-08-29,28.6,23.1,25.85,St. Louis,2022
2022-08-30,29.8,20.4,25.1,St. Louis,2022
2022-08-31,27.8,16.8,22.3,St. Louis,2022
2023-06-01,32.1,19.0,25.55,St. Louis,2023
2023-06-02,32.8,19.4,26.099999999999998,St. Louis,2023
2023-06-03,33.5,17.7,25.6,St. Louis,2023
2023-06-04,30.1,19.4,24.75,St. Louis,2023
2023-06-05,30.1,17.2,23.65,St. Louis,2023
2023-06-06,30.3,15.7,23.0,St. Louis,2023
2023-06-07,27.5,18.3,22.9,St. Louis,2023
2023-06-08,25.0,14.5,19.75,St. Louis,2023
2023-06-09,26.9,12.4,19.65,St. Louis,2023
2023-06-10,30.0,14.3,22.15,St. Louis,2023
2023-06-11,22.4,16.8,19.6,St. Louis,2023
2023-06-12,22.1,12.4,17.25,St. Louis,2023
2023-06-13,27.2,13.9,20.55,St. Louis,2023
2023-06-14,30.6,16.1,23.35,St. Louis,2023
2023-06-15,31.4,15.7,23.549999999999997,St. Louis,2023
2023-06-16,29.0,17.3,23.15,St. Louis,2023
2023-06-17,29.2,15.5,22.35,St. Louis,2023
2023-06-18,26.9,19.4,23.15,St. Louis,2023
2023-06-19,29.9,19.2,24.549999999999997,St. Louis,2023
2023-06-20,31.4,18.6,25.0,St. Louis,2023
2023-06-21,30.8,20.2,25.5,St. Louis,2023
2023-06-22,29.3,18.6,23.950000000000003,St. Louis,2023
2023-06-23,31.6,17.6,24.6,St. Louis,2023
2023-06-24,35.1,19.2,27.15,St. Louis,2023
2023-06-25,33.1,23.5,28.3,St. Louis,2023
2023-06-26,29.5,20.9,25.2,St. Louis,2023
2023-06-27,30.1,18.9,24.5,St. Louis,2023
2023-06-28,33.4,19.4,26.4,St. Louis,2023
2023-06-29,32.9,22.2,27.549999999999997,St. Louis,2023
2023-06-30,34.2,22.6,28.400000000000002,St. Louis,2023
2023-07-01,34.9,23.2,29.049999999999997,St. Louis,2023
2023-07-02,29.6,20.7,25.15,St. Louis,2023
2023-07-03,31.9,19.0,25.45,St. Louis,2023
2023-07-04,33.2,21.6,27.400000000000002,St. Louis,2023
2023-07-05,30.7,21.9,26.299999999999997,St. Louis,2023
2023-07-06,30.0,21.4,25.7,St. Louis,2023
2023-07-07,30.3,18.7,24.5,St. Louis,2023
2023-07-08,28.1,20.2,24.15,St. Louis,2023
2023-07-09,28.7,17.7,23.2,St. Louis,2023
2023-07-10,31.6,17.1,24.35,St. Louis,2023
2023-07-11,34.3,19.7,27.0,St. Louis,2023
2023-07-12,36.2,21.6,28.900000000000002,St. Louis,2023
2023-07-13,33.0,23.1,28.05,St. Louis,2023
2023-07-14,32.7,20.8,26.75,St. Louis,2023
2023-07-15,32.1,21.4,26.75,St. Louis,2023
2023-07-16,33.9,20.5,27.2,St. Louis,2023
2023-07-17,31.3,20.1,25.700000000000003,St. Louis,2023
2023-07-18,29.4,20.8,25.1,St. Louis,2023
2023-07-19,31.4,21.3,26.35,St. Louis,2023
2023-07-20,32.7,23.3,28.0,St. Louis,2023
2023-07-21,26.3,19.1,22.700000000000003,St. Louis,2023
2023-07-22,28.6,18.0,23.3,St. Louis,2023
2023-07-23,32.7,18.7,25.700000000000003,St. Louis,2023
2023-07-24,32.4,21.0,26.7,St. Louis,2023
2023-07-25,36.6,20.8,28.700000000000003,St. Louis,2023
2023-07-26,37.8,25.6,31.7,St. Louis,2023
2023-07-27,37.2,24.9,31.05,St. Louis,2023
2023-07-28,37.8,27.0,32.4,St. Louis,2023
2023-07-29,34.3,23.9,29.099999999999998,St. Louis,2023
2023-07-30,31.2,22.6,26.9,St. Louis,2023
2023-07-31,29.8,21.2,25.5,St. Louis,2023
2023-08-01,30.5,20.2,25.35,St. Louis,2023
2023-08-02,29.2,21.1,25.15,St. Louis,2023
2023-08-03,29.2,22.4,25.799999999999997,St. Louis,2023
2023-08-04,31.1,22.7,26.9,St. Louis,2023
2023-08-05,31.0,22.2,26.6,St. Louis,2023
2023-08-06,30.8,19.5,25.15,St. Louis,2023
2023-08-07,27.3,21.0,24.15,St. Louis,2023
2023-08-08,28.7,18.9,23.799999999999997,St. Louis,2023
2023-08-09,25.5,20.4,22.95,St. Louis,2023
2023-08-10,29.0,18.8,23.9,St. Louis,2023
2023-08-11,32.9,20.9,26.9,St. Louis,2023
2023-08-12,31.5,23.0,27.25,St. Louis,2023
2023-08-13,29.0,20.6,24.8,St. Louis,2023
2023-08-14,28.2,19.9,24.049999999999997,St. Louis,2023
2023-08-15,23.2,17.4,20.299999999999997,St. Louis,2023
2023-08-16,26.5,15.0,20.75,St. Louis,2023
2023-08-17,29.5,18.0,23.75,St. Louis,2023
2023-08-18,26.7,15.3,21.0,St. Louis,2023
2023-08-19,31.4,17.4,24.4,St. Louis,2023
2023-08-20,36.7,22.3,29.5,St. Louis,2023
2023-08-21,34.0,25.7,29.85,St. Louis,2023
2023-08-22,34.2,26.5,30.35,St. Louis,2023
2023-08-23,35.6,25.3,30.450000000000003,St. Louis,2023
2023-08-24,37.5,25.7,31.6,St. Louis,2023
2023-08-25,38.0,25.5,31.75,St. Louis,2023
2023-08-26,28.1,23.1,25.6,St. Louis,2023
2023-08-27,26.1,19.6,22.85,St. Louis,2023
2023-08-28,27.1,18.4,22.75,St. Louis,2023
2023-08-29,29.0,17.6,23.3,St. Louis,2023
2023-08-30,26.3,17.8,22.05,St. Louis,2023
2023-08-31,25.3,14.2,19.75,St. Louis,2023
2024-06-01,25.7,17.5,21.6,St. Louis,2024
2024-06-02,28.0,16.0,22.0,St. Louis,2024
2024-06-03,31.5,19.0,25.25,St. Louis,2024
2024-06-04,30.8,20.1,25.450000000000003,St. Louis,2024
2024-06-05,28.2,17.7,22.95,St. Louis,2024
2024-06-06,28.5,17.3,22.9,St. Louis,2024
2024-06-07,30.1,15.4,22.75,St. Louis,2024
2024-06-08,29.6,19.2,24.4,St. Louis,2024
2024-06-09,25.8,17.1,21.450000000000003,St. Louis,2024
2024-06-10,24.2,15.0,19.6,St. Louis,2024
2024-06-11,26.5,12.7,19.6,St. Louis,2024
2024-06-12,30.8,15.9,23.35,St. Louis,2024
2024-06-13,34.5,18.7,26.6,St. Louis,2024
2024-06-14,32.4,21.0,26.7,St. Louis,2024
2024-06-15,33.2,17.6,25.400000000000002,St. Louis,2024
2024-06-16,35.3,22.0,28.65,St. Louis,2024
2024-06-17,34.4,23.2,28.799999999999997,St. Louis,2024
2024-06-18,30.2,22.7,26.45,St. Louis,2024
2024-06-19,33.0,21.7,27.35,St. Louis,2024
2024-06-20,33.1,21.0,27.05,St. Louis,2024
2024-06-21,33.8,21.5,27.65,St. Louis,2024
2024-06-22,35.4,23.3,29.35,St. Louis,2024
2024-06-23,32.2,23.5,27.85,St. Louis,2024
2024-06-24,34.1,20.3,27.200000000000003,St. Louis,2024
2024-06-25,38.7,24.3,31.5,St. Louis,2024
2024-06-26,27.1,21.7,24.4,St. Louis,2024
2024-06-27,30.4,19.0,24.7,St. Louis,2024
2024-06-28,31.9,20.0,25.95,St. Louis,2024
2024-06-29,32.6,24.3,28.450000000000003,St. Louis,2024
2024-06-30,26.7,19.0,22.85,St. Louis,2024
2024-07-01,25.2,15.0,20.1,St. Louis,2024
2024-07-02,32.8,17.6,25.2,St. Louis,2024
2024-07-03,31.9,23.4,27.65,St. Louis,2024
2024-07-04,32.3,20.7,26.5,St. Louis,2024
2024-07-05,29.9,21.4,25.65,St. Louis,2024
2024-07-06,29.4,18.8,24.1,St. Louis,2024
2024-07-07,31.7,18.8,25.25,St. Louis,2024
2024-07-08,31.2,20.2,25.7,St. Louis,2024
2024-07-09,22.5,20.5,21.5,St. Louis,2024
2024-07-10,29.3,19.1,24.200000000000003,St. Louis,2024
2024-07-11,29.8,18.6,24.200000000000003,St. Louis,2024
2024-07-12,31.1,20.4,25.75,St. Louis,2024
2024-07-13,31.7,21.1,26.4,St. Louis,2024
2024-07-14,34.5,23.3,28.9,St. Louis,2024
2024-07-15,35.3,22.9,29.099999999999998,St. Louis,2024
2024-07-16,31.6,23.0,27.3,St. Louis,2024
2024-07-17,29.3,21.3,25.3,St. Louis,2024
2024-07-18,25.8,17.7,21.75,St. Louis,2024
2024-07-19,25.8,15.5,20.65,St. Louis,2024
2024-07-20,27.1,15.8,21.450000000000003,St. Louis,2024
2024-07-21,26.7,18.6,22.65,St. Louis,2024
2024-07-22,27.6,17.7,22.65,St. Louis,2024
2024-07-23,29.0,18.9,23.95,St. Louis,2024
2024-07-24,31.2,19.6,25.4,St. Louis,2024
2024-07-25,30.7,21.8,26.25,St. Louis,2024
2024-07-26,30.5,21.4,25.95,St. Louis,2024
2024-07-27,27.7,19.5,23.6,St. Louis,2024
2024-07-28,29.7,21.9,25.799999999999997,St. Louis,2024
2024-07-29,34.6,23.4,29.0,St. Louis,2024
2024-07-30,33.2,24.2,28.700000000000003,St. Louis,2024
2024-07-31,32.8,24.6,28.7,St. Louis,2024
2024-08-01,32.6,24.9,28.75,St. Louis,2024
2024-08-02,29.3,22.7,26.0,St. Louis,2024
2024-08-03,32.3,21.6,26.95,St. Louis,2024
2024-08-04,33.4,21.3,27.35,St. Louis,2024
2024-08-05,34.2,22.2,28.200000000000003,St. Louis,2024
2024-08-06,33.9,21.0,27.45,St. Louis,2024
2024-08-07,26.3,20.8,23.55,St. Louis,2024
2024-08-08,28.6,19.5,24.05,St. Louis,2024
2024-08-09,24.9,17.6,21.25,St. Louis,2024
2024-08-10,25.7,15.4,20.55,St. Louis,2024
2024-08-11,28.0,18.1,23.05,St. Louis,2024
2024-08-12,24.8,19.3,22.05,St. Louis,2024
2024-08-13,26.2,18.3,22.25,St. Louis,2024
2024-08-14,28.8,19.5,24.15,St. Louis,2024
2024-08-15,32.4,21.5,26.95,St. Louis,2024
2024-08-16,32.3,22.6,27.45,St. Louis,2024
2024-08-17,31.2,22.0,26.6,St. Louis,2024
2024-08-18,27.9,20.5,24.2,St. Louis,2024
2024-08-19,27.2,18.7,22.95,St. Louis,2024
2024-08-20,25.4,15.8,20.6,St. Louis,2024
2024-08-21,22.4,15.1,18.75,St. Louis,2024
2024-08-22,25.6,12.5,19.05,St. Louis,2024
2024-08-23,29.9,14.1,22.0,St. Louis,2024
2024-08-24,33.2,22.1,27.650000000000002,St. Louis,2024
2024-08-25,31.9,21.6,26.75,St. Louis,2024
2024-08-26,35.5,23.0,29.25,St. Louis,2024
2024-08-27,35.4,24.2,29.799999999999997,St. Louis,2024
2024-08-28,32.1,23.0,27.55,St. Louis,2024
2024-08-29,33.3,21.7,27.5,St. Louis,2024
2024-08-30,32.7,22.6,27.650000000000002,St. Louis,2024
2024-08-31,28.0,22.1,25.05,St. Louis,2024
