date,tmax,tmin,tavg,city,year
2011-06-28,28.9,25.1,27.0,Miami,2011
2011-06-29,28.9,26.5,27.7,Miami,2011
2011-06-30,28.9,25.0,26.95,Miami,2011
2011-07-01,28.9,26.0,27.45,Miami,2011
2011-07-02,28.4,25.3,26.85,Miami,2011
2011-07-03,28.4,25.0,26.7,Miami,2011
2011-07-04,29.7,26.7,28.2,Miami,2011
2011-07-05,29.7,25.8,27.75,Miami,2011
2011-07-06,28.2,25.7,26.95,Miami,2011
2011-07-07,27.6,25.1,26.35,Miami,2011
2011-07-08,29.0,25.1,27.05,Miami,2011
2011-07-09,29.1,26.8,27.950000000000003,Miami,2011
2011-07-10,30.1,26.4,28.25,Miami,2011
2011-07-11,30.0,26.9,28.45,Miami,2011
2011-07-12,30.1,25.9,28.0,Miami,2011
2011-07-13,30.5,25.8,28.15,Miami,2011
2011-07-14,30.5,25.5,28.0,Miami,2011
2011-07-15,30.8,25.8,28.3,Miami,2011
2011-07-16,30.6,26.1,28.35,Miami,2011
2011-07-17,30.7,25.6,28.15,Miami,2011
2011-07-18,29.7,25.8,27.75,Miami,2011
2011-07-19,29.9,25.0,27.45,Miami,2011
2011-07-20,31.1,25.3,28.200000000000003,Miami,2011
2011-07-21,30.3,27.0,28.65,Miami,2011
2011-07-22,30.6,27.7,29.15,Miami,2011
2011-07-23,31.1,27.9,29.5,Miami,2011
2011-07-24,31.0,27.8,29.4,Miami,2011
2011-07-25,30.6,27.4,29.0,Miami,2011
2011-07-26,29.6,27.0,28.3,Miami,2011
2011-07-27,30.6,27.5,29.05,Miami,2011
2011-07-28,31.4,27.1,29.25,Miami,2011
2011-07-29,31.3,27.4,29.35,Miami,2011
2011-07-30,31.2,27.5,29.35,Miami,2011
2011-07-31,31.2,27.6,29.4,Miami,2011
2011-08-01,31.6,27.2,29.4,Miami,2011
2011-08-02,31.4,26.2,28.799999999999997,Miami,2011
2011-08-03,31.2,26.8,29.0,Miami,2011
2011-08-04,31.6,26.5,29.05,Miami,2011
2011-08-05,31.4,27.5,29.45,Miami,2011
2011-08-06,30.8,27.1,28.950000000000003,Miami,2011
2011-08-07,31.2,26.9,29.049999999999997,Miami,2011
2011-08-08,29.8,26.8,28.3,Miami,2011
2011-08-09,31.1,26.3,28.700000000000003,Miami,2011
2011-08-10,30.0,26.5,28.25,Miami,2011
2011-08-11,30.2,25.9,28.049999999999997,Miami,2011
2011-08-12,30.1,25.7,27.9,Miami,2011
2011-08-13,31.6,27.4,29.5,Miami,2011
2011-08-14,31.1,27.1,29.1,Miami,2011
2011-08-15,30.2,26.1,28.15,Miami,2011
2011-08-16,31.1,25.6,28.35,Miami,2011
2011-08-17,30.4,26.3,28.35,Miami,2011
2011-08-18,29.0,26.3,27.65,Miami,2011
2011-08-19,28.5,26.5,27.5,Miami,2011
2011-08-20,30.0,26.8,28.4,Miami,2011
2011-08-21,30.7,26.8,28.75,Miami,2011
2011-08-22,30.2,26.6,28.4,Miami,2011
2011-08-23,29.6,26.9,28.25,Miami,2011
2011-08-24,30.9,26.6,28.75,Miami,2011
2011-08-25,29.4,26.1,27.75,Miami,2011
2011-08-26,31.5,26.0,28.75,Miami,2011
2011-08-27,31.2,26.3,28.75,Miami,2011
2011-08-28,30.4,26.5,28.45,Miami,2011
2011-08-29,29.7,25.5,27.6,Miami,2011
2011-08-30,29.0,26.0,27.5,Miami,2011
2011-08-31,29.2,25.9,27.549999999999997,Miami,2011
2012-06-01,26.9,24.4,25.65,Miami,2012
2012-06-02,29.1,23.8,26.450000000000003,Miami,2012
2012-06-03,29.9,23.5,26.7,Miami,2012
2012-06-04,30.7,25.4,28.049999999999997,Miami,2012
2012-06-05,29.2,25.4,27.299999999999997,Miami,2012
2012-06-06,29.1,25.5,27.3,Miami,2012
2012-06-07,30.0,26.4,28.2,Miami,2012
2012-06-08,29.7,24.8,27.25,Miami,2012
2012-06-09,29.0,24.9,26.95,Miami,2012
2012-06-10,29.0,26.5,27.75,Miami,2012
2012-06-11,28.2,25.2,26.7,Miami,2012
2012-06-12,27.9,24.7,26.299999999999997,Miami,2012
2012-06-13,29.5,22.5,26.0,Miami,2012
2012-06-14,30.9,24.5,27.7,Miami,2012
2012-06-15,29.8,25.0,27.4,Miami,2012
2012-06-16,28.9,25.0,26.95,Miami,2012
2012-06-17,27.8,24.7,26.25,Miami,2012
2012-06-18,28.1,24.9,26.5,Miami,2012
2012-06-19,27.6,24.9,26.25,Miami,2012
2012-06-20,26.3,24.9,25.6,Miami,2012
2012-06-21,27.8,24.4,26.1,Miami,2012
2012-06-22,26.3,25.0,25.65,Miami,2012
2012-06-23,27.5,25.1,26.3,Miami,2012
2012-06-24,28.0,25.2,26.6,Miami,2012
2012-06-25,29.2,25.8,27.5,Miami,2012
2012-06-26,28.9,26.2,27.549999999999997,Miami,2012
2012-06-27,30.4,26.1,28.25,Miami,2012
2012-06-28,29.6,24.9,27.25,Miami,2012
2012-06-29,30.0,25.6,27.8,Miami,2012
2012-06-30,30.3,24.8,27.55,Miami,2012
2012-07-01,30.3,25.3,27.8,Miami,2012
2012-07-02,30.7,25.8,28.25,Miami,2012
2012-07-03,30.0,25.2,27.6,Miami,2012
2012-07-04,30.5,26.4,28.45,Miami,2012
2012-07-05,30.3,26.0,28.15,Miami,2012
2012-07-06,30.5,26.6,28.55,Miami,2012
2012-07-07,30.2,26.5,28.35,Miami,2012
2012-07-08,30.1,25.9,28.0,Miami,2012
2012-07-09,29.6,25.0,27.3,Miami,2012
2012-07-10,29.2,24.5,26.85,Miami,2012
2012-07-11,29.2,24.7,26.95,Miami,2012
2012-07-12,28.1,25.4,26.75,Miami,2012
2012-07-13,28.7,24.7,26.7,Miami,2012
2012-07-14,28.9,25.8,27.35,Miami,2012
2012-07-15,28.6,25.5,27.05,Miami,2012
2012-07-16,28.4,24.7,26.549999999999997,Miami,2012
2012-07-17,29.2,24.6,26.9,Miami,2012
2012-07-18,30.4,25.8,28.1,Miami,2012
2012-07-19,30.1,26.7,28.4,Miami,2012
2012-07-20,30.3,26.5,28.4,Miami,2012
2012-07-21,29.4,26.8,28.1,Miami,2012
2012-07-22,28.7,26.4,27.549999999999997,Miami,2012
2012-07-23,29.3,25.5,27.4,Miami,2012
2012-07-24,30.1,26.6,28.35,Miami,2012
2012-07-25,30.7,26.5,28.6,Miami,2012
2012-07-26,30.7,26.2,28.45,Miami,2012
2012-07-27,31.0,25.6,28.3,Miami,2012
2012-07-28,30.5,25.5,28.0,Miami,2012
2012-07-29,31.3,25.8,28.55,Miami,2012
2012-07-30,30.4,26.6,28.5,Miami,2012
2012-07-31,31.6,25.8,28.700000000000003,Miami,2012
2012-08-01,31.2,26.1,28.65,Miami,2012
2012-08-02,31.6,26.5,29.05,Miami,2012
2012-08-03,29.1,25.6,27.35,Miami,2012
2012-08-04,29.3,25.2,27.25,Miami,2012
2012-08-05,29.9,25.7,27.799999999999997,Miami,2012
2012-08-06,29.3,25.9,27.6,Miami,2012
2012-08-07,30.4,27.2,28.799999999999997,Miami,2012
2012-08-08,30.6,27.3,28.950000000000003,Miami,2012
2012-08-09,30.1,26.6,28.35,Miami,2012
2012-08-10,28.7,26.2,27.45,Miami,2012
2012-08-11,29.4,25.5,27.45,Miami,2012
2012-08-12,29.5,25.6,27.55,Miami,2012
2012-08-13,29.8,25.6,27.700000000000003,Miami,2012
2012-08-14,30.6,25.2,27.9,Miami,2012
2012-08-15,30.1,26.4,28.25,Miami,2012
2012-08-16,30.2,26.1,28.15,Miami,2012
2012-08-17,30.2,26.0,28.1,Miami,2012
2012-08-18,30.4,26.3,28.35,Miami,2012
2012-08-19,31.0,26.9,28.95,Miami,2012
2012-08-20,31.2,26.8,29.0,Miami,2012
2012-08-21,30.7,26.1,28.4,Miami,2012
2012-08-22,31.4,26.8,29.1,Miami,2012
2012-08-23,31.4,26.1,28.75,Miami,2012
2012-08-24,29.8,26.2,28.0,Miami,2012
2012-08-25,28.3,25.7,27.0,Miami,2012
2012-08-26,27.6,25.5,26.55,Miami,2012
2012-08-27,28.8,25.9,27.35,Miami,2012
2012-08-28,29.5,26.2,27.85,Miami,2012
2012-08-29,30.0,26.1,28.05,Miami,2012
2012-08-30,29.6,26.7,28.15,Miami,2012
2012-08-31,29.9,26.4,28.15,Miami,2012
2013-06-01,27.7,24.1,25.9,Miami,2013
2013-06-02,28.3,23.7,26.0,Miami,2013
2013-06-03,27.8,25.1,26.450000000000003,Miami,2013
